EMPRES-i Plus,,,,,,,,,,,,,,,,,
Date downloaded: 24/10/2023 21:26,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Filters,,,,,,,,,,,,,,,,,
Disease: West Nile Fever,,,,,,,,,,,,,,,,,
Region: Europe,,,,,,,,,,,,,,,,,
Subregion: All,,,,,,,,,,,,,,,,,
Diagnosis source: All,,,,,,,,,,,,,,,,,
Diagnosis status: All,,,,,,,,,,,,,,,,,
Animal type: All,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Event.ID,Disease,Serotype,Region,Subregion,Country,Admin.level.1,Locality,Latitude,Longitude,Diagnosis.source,Diagnosis.status,Animal.type,Species,Observation.date..dd.mm.yyyy.,Report.date..dd.mm.yyyy.,Humans.affected,Human.deaths
207687,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Farm Massa,43.463367,6.478766,OIE,Confirmed,Domestic,Equidae,09/09/2015,01/10/2015,,
207686,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Arles,43.67665,4.627803,OIE,Confirmed,Domestic,Equidae,08/09/2015,01/10/2015,,
207685,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Riège,43.610887,4.475302,OIE,Confirmed,Domestic,Equidae,07/09/2015,01/10/2015,,
207222,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,La martelière  Raphèle les Arles,43.64583,4.72306,OIE,Confirmed,Domestic,Horse,05/09/2015,14/09/2015,,
207221,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Manade Blanc  Arles,43.524546,4.706286,OIE,Confirmed,Domestic,Horse,04/09/2015,14/09/2015,,
207684,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Route de Saint Gilles,43.67665,4.627803,OIE,Confirmed,Domestic,Equidae,04/09/2015,01/10/2015,,
207683,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Beaucaire,43.808056,4.644167,OIE,Confirmed,Domestic,Equidae,02/09/2015,01/10/2015,,
207696,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Fabrègues  Fabrègues,43.59647,3.384371,OIE,Confirmed,Domestic,Horse,02/09/2015,01/10/2015,,
207220,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Méjanes  Arles,43.6108,4.4753,OIE,Confirmed,Domestic,Horse,01/09/2015,14/09/2015,,
207218,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Gimeau  Arles,43.665071,4.576574,OIE,Confirmed,Domestic,Horse,31/08/2015,14/09/2015,,
207219,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Méjanes  Arles,43.67665,4.627803,OIE,Confirmed,Domestic,Horse,31/08/2015,14/09/2015,,
207682,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Route des Iscles,43.678611,4.431667,OIE,Confirmed,Domestic,Equidae,31/08/2015,01/10/2015,,
207681,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Albaron,43.610887,4.475302,OIE,Confirmed,Domestic,Equidae,30/08/2015,01/10/2015,,
207005,West Nile Fever,,Europe,Southern Europe,Portugal,Faro,LOULÉ - CH02  N.a.,37.066,-8.0634,OIE,Confirmed,Domestic,Horse,24/08/2015,03/09/2015,,
207006,West Nile Fever,,Europe,Southern Europe,Portugal,Faro,FARO - CH01  N.a.,37.0497,-7.9739,OIE,Confirmed,Domestic,Horse,24/08/2015,03/09/2015,,
207695,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Bouches-du-Rhone,43.549938,5.218149,OIE,Confirmed,Domestic,Horse,24/08/2015,01/10/2015,,
207004,West Nile Fever,,Europe,Southern Europe,Portugal,Faro,LOULÉ - CH01  N.a.,37.0616,-8.0422,OIE,Confirmed,Domestic,Horse,21/08/2015,03/09/2015,,
206945,West Nile Fever,,Europe,Western Europe,France,Languedoc-Rousillon,Beaucaire  Fourques,43.8113513,4.635468,OIE,Confirmed,Domestic,Horse,17/08/2015,01/09/2015,,
206944,West Nile Fever,,Europe,Western Europe,France,Provence-Alpes-Cote-d'Azur,Albaron  Arles,43.610887,4.475302,OIE,Confirmed,Domestic,Horse,11/08/2015,01/09/2015,,
196415,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,XANTHI 1,40.9539,24.9358,OIE,Confirmed,Domestic,Horse,15/10/2014,12/11/2014,,
196413,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,AN.ATTIKI 1,38.2597,23.7181,OIE,Confirmed,Domestic,Horse,03/10/2014,12/11/2014,,
196414,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,AN.ATTIKI 1,38.12,23.9892,OIE,Confirmed,Domestic,Horse,03/10/2014,12/11/2014,,
187884,West Nile Fever,,Europe,Southern Europe,Croatia,Osijek-baranja,Kopacevo  Kopacevo  Bilje,45.606667,18.763611,OIE,Confirmed,Domestic,Horse,23/07/2014,25/07/2014,,
187455,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,SERRES 1,40.9,23.49,OIE,Confirmed,Domestic,Horse,06/06/2014,10/07/2014,,
181622,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,KAVALA 2,40.98,24.7,OIE,Confirmed,Domestic,Horse,30/09/2013,27/10/2013,,
181621,West Nile Fever,,Europe,Southern Europe,Greece,Kriti,LASITHI 1,35.16,25.45,OIE,Confirmed,Domestic,Horse,18/09/2013,27/10/2013,,
178963,West Nile Fever,,Europe,Southern Europe,Bosnia and Herzegovina,Federacija Bosne I Hercegovine,Tuzla,44.5648,18.677,OIE,Confirmed,Wild,Hooded Crow (Corvus Cornix),10/09/2013,25/09/2013,,
179106,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,SERRES 1,41.083752,23.525954,OIE,Confirmed,Domestic,Horse,04/09/2013,03/10/2013,,
179105,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,EVROS 1,41.247609,26.126282,OIE,Confirmed,Domestic,Horse,29/08/2013,03/10/2013,,
178623,West Nile Fever,,Europe,Southern Europe,Bosnia and Herzegovina,Federacija Bosne I Hercegovine,Sarajevo ,43.8491,18.396,OIE,Confirmed,Wild,Hooded Crow (Corvus Cornix),28/08/2013,12/09/2013,,
177927,West Nile Fever,,Europe,Southern Europe,Greece,Dytiki Ellada,ACHAIA 3,38.11,21.43,OIE,Confirmed,Domestic,Horse,30/07/2013,26/08/2013,,
177928,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,KAVALA 1 ,40.96,24.71,OIE,Confirmed,Domestic,Horse,30/07/2013,26/08/2013,,
177926,West Nile Fever,,Europe,Southern Europe,Greece,Dytiki Ellada,ACHAIA 2,38.17,21.48,OIE,Confirmed,Domestic,Horse,29/07/2013,26/08/2013,,
177269,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,ANAT ATTIKI 1 ,37.88,23.96,OIE,Confirmed,Domestic,Unspecified Mammal,23/07/2013,29/07/2013,,
177925,West Nile Fever,,Europe,Southern Europe,Greece,Dytiki Ellada,ACHAIA 1 ,38.11,21.43,OIE,Confirmed,Domestic,Horse,09/07/2013,26/08/2013,,
177072,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthi 1,41.134295,24.874225,OIE,Confirmed,Domestic,Horse,08/07/2013,18/07/2013,,
173374,West Nile Fever,,Europe,Southern Europe,Croatia,Slavonski Brod-posav,Sikirevci,45.10504,18.47124,OIE,Confirmed,Domestic,Unspecified Mammal,07/11/2012,08/11/2012,,
173375,West Nile Fever,,Europe,Southern Europe,Croatia,Virovitica-podravina,Zdenci,45.58311,17.9671,OIE,Confirmed,Domestic,Unspecified Mammal,07/11/2012,08/11/2012,,
173376,West Nile Fever,,Europe,Southern Europe,Croatia,Virovitica-podravina,Lukac,45.87615,17.40526,OIE,Confirmed,Domestic,Unspecified Mammal,07/11/2012,08/11/2012,,
173377,West Nile Fever,,Europe,Southern Europe,Croatia,Virovitica-podravina,Slatina,45.702038,17.690213,OIE,Confirmed,Domestic,Unspecified Mammal,07/11/2012,08/11/2012,,
173378,West Nile Fever,,Europe,Southern Europe,Croatia,Virovitica-podravina,Slatina,45.6935683,17.68134,OIE,Confirmed,Domestic,Unspecified Mammal,07/11/2012,08/11/2012,,
173379,West Nile Fever,,Europe,Southern Europe,Croatia,Slavonski Brod-posav,Oprisavci,45.125086,18.290638,OIE,Confirmed,Domestic,Unspecified Mammal,07/11/2012,08/11/2012,,
173141,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthi 6,40.985,24.7769,OIE,Confirmed,Domestic,Unspecified Mammal,02/10/2012,22/10/2012,,
173140,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthi 6,40.985,24.7769,OIE,Confirmed,Domestic,Unspecified Mammal,27/09/2012,22/10/2012,,
173136,West Nile Fever,,Europe,Southern Europe,Greece,Ipeiros,Prevesa 2,39.2486,20.7464,OIE,Confirmed,Domestic,Unspecified Mammal,25/09/2012,22/10/2012,,
173137,West Nile Fever,,Europe,Southern Europe,Greece,Ipeiros,Prevesa 4,39.1492,20.7381,OIE,Confirmed,Domestic,Unspecified Mammal,25/09/2012,22/10/2012,,
173138,West Nile Fever,,Europe,Southern Europe,Greece,Ipeiros,Prevesa 1,39.197845,20.682514,OIE,Confirmed,Domestic,Unspecified Mammal,25/09/2012,22/10/2012,,
173139,West Nile Fever,,Europe,Southern Europe,Greece,Ipeiros,Prevesa 3,39.1411,20.7244,OIE,Confirmed,Domestic,Unspecified Mammal,25/09/2012,22/10/2012,,
172644,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,XANTHI03,41.02,24.93,OIE,Confirmed,Domestic,Unspecified Mammal,31/08/2012,07/09/2012,,
172645,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,XANTHI04,41.01,24.93,OIE,Confirmed,Domestic,Unspecified Mammal,31/08/2012,07/09/2012,,
172643,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,KILKIS01,40.93,22.54,OIE,Confirmed,Domestic,Unspecified Mammal,30/08/2012,07/09/2012,,
172642,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,EVROS01,41.52,26.54,OIE,Confirmed,Domestic,Unspecified Mammal,27/08/2012,07/09/2012,,
172438,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki 1A,37.99,23.37,OIE,Confirmed,Domestic,Unspecified Mammal,10/08/2012,22/08/2012,,
172812,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,KAVALA 1,40.98,24.33,OIE,Confirmed,Domestic,Unspecified Mammal,09/08/2012,21/09/2012,,
172387,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,XANTHI 2,41.09,24.9,OIE,Confirmed,Domestic,Unspecified Mammal,26/07/2012,17/08/2012,,
172437,West Nile Fever,,Europe,Southern Europe,Croatia,Vukovar-srijem,Olok,45.222258,19.368455,OIE,Confirmed,Domestic,Unspecified Mammal,26/07/2012,22/08/2012,,
172220,West Nile Fever,,Europe,Southern Europe,Greece,Anatoliki Makedonia Kai Thraki,Xanthis 1,41.134295,24.874225,OIE,Confirmed,Domestic,Unspecified Mammal,19/07/2012,30/07/2012,,
172436,West Nile Fever,,Europe,Southern Europe,Croatia,Vukovar-srijem,Korog,45.407238,18.747333,OIE,Confirmed,Domestic,Unspecified Mammal,18/07/2012,22/08/2012,,
166672,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,San Vero Milis,40.038981,8.40136,OIE,Confirmed,Domestic,Horse,15/12/2011,12/01/2012,,
166455,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Grado,45.7191,13.5163,OIE,Confirmed,Domestic,Horse,09/12/2011,29/12/2011,,
167504,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Staranzano,45.7554,13.4999,OIE,Confirmed,Domestic,Horse,09/12/2011,09/02/2012,,
166671,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Ronchi dei Legionari,45.8271,13.5147,OIE,Confirmed,Domestic,Horse,17/11/2011,12/01/2012,,
166323,West Nile Fever,,Europe,Southern Europe,North Macedonia,Strumica,Murtino,41.4681,22.6816,OIE,Confirmed,Wild,Unspecified Bird,10/11/2011,15/12/2011,,
166320,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Suto Orizari,41.974,21.4984,OIE,Confirmed,Wild,Unspecified Bird,08/11/2011,15/12/2011,,
166326,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Aracinovo,42.046,21.58018,OIE,Confirmed,Wild,Unspecified Bird,08/11/2011,15/12/2011,,
165998,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Gazi Baba,41.9826,21.4727,OIE,Confirmed,Domestic,Horse,07/11/2011,21/11/2011,,
165998,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Gazi Baba,41.9826,21.4727,OIE,Confirmed,Wild,Unspecified Bird,07/11/2011,21/11/2011,,
166324,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Kadino,41.9611,21.4512,OIE,Confirmed,Wild,Unspecified Bird,07/11/2011,15/12/2011,,
166325,West Nile Fever,,Europe,Southern Europe,North Macedonia,Radovic,Radovis,41.6525,22.5058,OIE,Confirmed,Wild,Unspecified Bird,07/11/2011,15/12/2011,,
166079,West Nile Fever,,Europe,Southern Europe,Italy,Calabria,Crotone,39.07546,17.04014,OIE,Confirmed,Domestic,Horse,04/11/2011,01/12/2011,,
166080,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Aiello del Friuli,45.863835,13.367902,OIE,Confirmed,Domestic,Horse,04/11/2011,01/12/2011,,
166104,West Nile Fever,,Europe,Southern Europe,Italy,Calabria,Rocca di Neto,39.17838,17.01743,OIE,Confirmed,Domestic,Horse,04/11/2011,07/12/2011,,
165994,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Dolno Lisice,41.912651,21.466089,OIE,Confirmed,Wild,Unspecified Bird,03/11/2011,21/11/2011,,
166321,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Racotinci,41.9568,21.4898,OIE,Confirmed,Wild,Unspecified Bird,03/11/2011,15/12/2011,,
166322,West Nile Fever,,Europe,Southern Europe,North Macedonia,Sveti Nikole,Sveti Nicole,41.8925,21.9614,OIE,Confirmed,Wild,Unspecified Bird,03/11/2011,15/12/2011,,
166456,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Grado,45.7262,13.5242,OIE,Confirmed,Domestic,Horse,29/10/2011,29/12/2011,,
166457,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Mortegliano,45.961833,13.165367,OIE,Confirmed,Domestic,Horse,27/10/2011,29/12/2011,,
165885,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Oristano'',39.89877,8.6086,OIE,Confirmed,Domestic,Horse,26/10/2011,10/11/2011,,
166460,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Terralba,39.71463,8.63283,OIE,Confirmed,Domestic,Horse,26/10/2011,29/12/2011,,
165887,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Azzano Decimo,45.90092,12.67624,OIE,Confirmed,Domestic,Horse,25/10/2011,10/11/2011,,
166102,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Gonnosfanadiga,39.52094,8.69998,OIE,Confirmed,Domestic,Horse,25/10/2011,07/12/2011,,
165886,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Buja,46.21241,13.114317,OIE,Confirmed,Domestic,Horse,24/10/2011,10/11/2011,,
165950,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Santa Lucia del Mela,38.1512,15.3071,OIE,Confirmed,Domestic,Horse,21/10/2011,17/11/2011,,
166103,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Sanluri,39.489445,8.856572,OIE,Confirmed,Domestic,Horse,21/10/2011,07/12/2011,,
165636,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Conil,36.3396472,-6.0658555,EC,Confirmed,Domestic,Horse,20/10/2011,21/10/2011,,
165637,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Véjer de la Frontera,36.3507469,-5.972815,EC,Confirmed,Domestic,Horse,20/10/2011,21/10/2011,,
165638,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Barbate,36.20806,-5.99079,EC,Confirmed,Domestic,Horse,20/10/2011,21/10/2011,,
165833,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Monfalcone,45.7787,13.5122,OIE,Confirmed,Domestic,Horse,20/10/2011,04/11/2011,,
165884,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Uras,39.706192,8.733446,OIE,Confirmed,Domestic,Horse,20/10/2011,10/11/2011,,
165890,West Nile Fever,,Europe,Southern Europe,Spain,Andalucía,Conil,36.3161333,-6.0960666,OIE,Confirmed,Domestic,Horse,20/10/2011,10/11/2011,,
165951,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Barcellona Pozzo di Gotto',38.1545,15.2494,OIE,Confirmed,Domestic,Horse,19/10/2011,17/11/2011,,
166454,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,San Vito al Tagliamento,45.93225,12.83904,OIE,Confirmed,Domestic,Horse,19/10/2011,29/12/2011,,
165997,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Idrizovo,41.9697,21.4555,OIE,Confirmed,Domestic,Horse,18/10/2011,21/11/2011,,
165997,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Idrizovo,41.9697,21.4555,OIE,Confirmed,Wild,Unspecified Bird,18/10/2011,21/11/2011,,
166458,West Nile Fever,,Europe,Southern Europe,Italy,Basilicata,Ferrandina,40.44575,16.50716,OIE,Confirmed,Domestic,Horse,17/10/2011,29/12/2011,,
165812,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Arborea'',39.791573,8.553082,OIE,Confirmed,Domestic,Horse,14/10/2011,04/11/2011,,
166373,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,San Sperate,39.34598,9.04177,OIE,Confirmed,Domestic,Horse,14/10/2011,21/12/2011,,
165811,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Villaurbana,39.947471,8.693807,OIE,Confirmed,Domestic,Horse,13/10/2011,04/11/2011,,
165995,West Nile Fever,,Europe,Southern Europe,North Macedonia,Negotino,Negotino,41.498853,22.095542,OIE,Confirmed,Domestic,Horse,13/10/2011,21/11/2011,,
165810,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Morgongiori,39.754306,8.764385,OIE,Confirmed,Domestic,Horse,12/10/2011,04/11/2011,,
165628,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Orosei,39.947471,8.693807,OIE,Confirmed,Domestic,Horse,10/10/2011,27/10/2011,,
165834,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Sesto al Reghena',45.8766,12.82753,OIE,Confirmed,Domestic,Horse,10/10/2011,04/11/2011,,
165835,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Camporeale,37.89657,13.0883,OIE,Confirmed,Domestic,Horse,10/10/2011,04/11/2011,,
165534,West Nile Fever,,Europe,Southern Europe,Italy,Umbria,Panicale,43.00822,12.16864,OIE,Confirmed,Domestic,Horse,08/10/2011,20/10/2011,,
165533,West Nile Fever,,Europe,Southern Europe,Italy,Basilicata,Ferrandina**,40.447176,16.519082,OIE,Confirmed,Domestic,Horse,07/10/2011,20/10/2011,,
165536,West Nile Fever,,Europe,Southern Europe,Italy,Basilicata,Ferrandina*,40.40955,16.49045,OIE,Confirmed,Domestic,Horse,07/10/2011,20/10/2011,,
165537,West Nile Fever,,Europe,Southern Europe,Italy,Sicilia,Barcellona Pozzo di Gotto,38.14419,15.264703,OIE,Confirmed,Domestic,Horse,07/10/2011,20/10/2011,,
165625,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Siamanna,39.90408,8.74089,OIE,Confirmed,Domestic,Horse,07/10/2011,27/10/2011,,
165626,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Milis,40.0561,8.63643,OIE,Confirmed,Domestic,Horse,07/10/2011,27/10/2011,,
165627,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Palmas Arborea,39.878007,8.63179,OIE,Confirmed,Domestic,Horse,07/10/2011,27/10/2011,,
165888,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Ronchi dei Legionieri,45.8173,13.536,OIE,Confirmed,Domestic,Horse,07/10/2011,10/11/2011,,
166459,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Valvasone,45.96788,12.88801,OIE,Confirmed,Domestic,Horse,07/10/2011,29/12/2011,,
165629,West Nile Fever,,Europe,Southern Europe,Italy,Veneto,Motta di Livenza,45.7567511,12.589182,OIE,Confirmed,Domestic,Horse,04/10/2011,27/10/2011,,
165403,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Riola Sardo,40.001194,8.521833,OIE,Confirmed,Domestic,Horse,03/10/2011,13/10/2011,,
165287,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Palmas Arborea,39.866947,8.647438,OIE,Confirmed,Domestic,Horse,30/09/2011,06/10/2011,,
165391,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Paulilatino,40.08,8.76,OIE,Confirmed,Domestic,Horse,30/09/2011,13/10/2011,,
165401,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Paulilatino',40.04361,8.73624,OIE,Confirmed,Domestic,Horse,30/09/2011,13/10/2011,,
165832,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Aiello del Friuli,45.853526,13.365991,OIE,Confirmed,Domestic,Horse,30/09/2011,04/11/2011,,
165883,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Nurachi,39.96727,8.5491,OIE,Confirmed,Domestic,Horse,30/09/2011,10/11/2011,,
165285,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Quartu Sant'elena,39.2291,9.17891,OIE,Confirmed,Domestic,Horse,29/09/2011,06/10/2011,,
165393,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Santa Giusta'',39.89081,8.62881,OIE,Confirmed,Domestic,Horse,29/09/2011,13/10/2011,,
165400,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,San Vero Milis',40.01019,8.58785,OIE,Confirmed,Domestic,Horse,29/09/2011,13/10/2011,,
165996,West Nile Fever,,Europe,Southern Europe,North Macedonia,Skopje,Gorce Petrov,42,21.47,OIE,Confirmed,Domestic,Horse,29/09/2011,21/11/2011,,
165288,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Fiume Veneto,45.92189,12.74853,OIE,Confirmed,Domestic,Horse,27/09/2011,06/10/2011,,
165447,West Nile Fever,,Europe,Southern Europe,Greece,Ipeiros,Preveza 1,39.1894,20.8603,OIE,Confirmed,Domestic,Horse,27/09/2011,17/10/2011,,
165631,West Nile Fever,,Europe,Southern Europe,Italy,Veneto,	Castelfranco Veneto,45.632624,11.9173931,OIE,Confirmed,Domestic,Horse,27/09/2011,27/10/2011,,
165392,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Paulilatino'',40.0763,8.7591,OIE,Confirmed,Domestic,Horse,26/09/2011,13/10/2011,,
165398,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Narbolia,40.05713,8.58,OIE,Confirmed,Domestic,Horse,26/09/2011,13/10/2011,,
165397,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Arborea',39.802808,8.575896,OIE,Confirmed,Domestic,Horse,24/09/2011,13/10/2011,,
165149,West Nile Fever,,Europe,Southern Europe,Italy,Basilicata,Ferrandina,40.434809,16.485798,OIE,Confirmed,Domestic,Horse,23/09/2011,29/09/2011,,
165390,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Oristano',39.912333,8.622406,OIE,Confirmed,Domestic,Horse,23/09/2011,13/10/2011,,
165394,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Zerfaliu,39.959941,8.71318,OIE,Confirmed,Domestic,Horse,23/09/2011,13/10/2011,,
165396,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,San Vero Milis,40.01019,8.58785,OIE,Confirmed,Domestic,Horse,23/09/2011,13/10/2011,,
165399,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Milis,40.04891,8.62807,OIE,Confirmed,Domestic,Horse,23/09/2011,13/10/2011,,
165402,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Santa Giusta,39.84211,8.61397,OIE,Confirmed,Domestic,Horse,23/09/2011,13/10/2011,,
165630,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Grado''',45.7324,13.4561,OIE,Confirmed,Domestic,Horse,23/09/2011,27/10/2011,,
165355,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Grado',45.725476,13.490367,OIE,Confirmed,Domestic,Horse,22/09/2011,13/10/2011,,
165356,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Grado,45.728505,13.512088,OIE,Confirmed,Domestic,Horse,22/09/2011,13/10/2011,,
165357,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Grado'',45.728505,13.512088,OIE,Confirmed,Domestic,Horse,22/09/2011,13/10/2011,,
165286,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Arborea,39.79681,8.62772,OIE,Confirmed,Domestic,Horse,20/09/2011,06/10/2011,,
165153,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Seneghe*,40.07571,8.56572,OIE,Confirmed,Domestic,Horse,19/09/2011,29/09/2011,,
165221,West Nile Fever,,Europe,Southern Europe,Greece,Kentriki Makedonia,Serres 2A,41.1358,23.2225,OIE,Confirmed,Domestic,Horse,19/09/2011,30/09/2011,,
165395,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Santa Giusta',39.88888,8.613297,OIE,Confirmed,Domestic,Horse,19/09/2011,13/10/2011,,
165152,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Seneghe,40.06201,8.62787,OIE,Confirmed,Domestic,Horse,18/09/2011,29/09/2011,,
165535,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Talmassons,45.911155,13.158272,OIE,Confirmed,Domestic,Horse,18/09/2011,20/10/2011,,
165075,West Nile Fever,,Europe,Southern Europe,Greece,Attiki,Attiki 8,38.0264,23.8064,OIE,Confirmed,Domestic,Horse,16/09/2011,26/09/2011,,
165150,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Oristano**,39.95352,8.584539,OIE,Confirmed,Domestic,Horse,16/09/2011,29/09/2011,,
165151,West Nile Fever,,Europe,Southern Europe,Italy,Sardegna,Mogoro,39.651516,8.69885,OIE,Confirmed,Domestic,Horse,16/09/2011,29/09/2011,,
165015,West Nile Fever,,Europe,Southern Europe,Italy,Friuli-venezia Giulia,Torviscosa,45.836887,13.282988,OIE,Confirmed,Domestic,Horse,15/09/2011,22/09/2011,,
